method_id , masked_method_id ,	prediction_size ,	is_perfect_prediction RoBERTa , is_perfect_prediction baseline
1139718,9312233,3,True,False
1139718,9312234,3,True,False
1139718,9312235,5,False,False
1139718,9312237,1,True,False
1139718,9312238,9,False,False
1139718,9312239,1,False,False
1139718,9312240,1,False,False
1139719,9312250,5,True,False
1139719,9312251,7,False,False
1139719,9312252,2,True,True
1139719,9312255,1,True,False
1139719,9312256,5,True,True
1139720,9312260,3,True,False
1139720,9312261,3,True,False
1139720,9312262,4,False,False
1139723,9312551,3,True,True
1139723,9312552,3,False,False
1139723,9312553,5,False,False
1139723,9312555,3,False,False
1139726,9312710,5,False,False
1139726,9312711,1,False,False
1139726,9312713,3,False,False
1139726,9312715,5,False,False
1139727,9315948,1,True,False
1139727,9315949,1,True,False
1139727,9315952,1,False,False
1139729,9316001,3,False,False
1139729,9316002,2,False,False
1139729,9316003,1,True,False
1139739,9317275,10,False,False
1139739,9317276,1,False,False
1139739,9317277,1,False,False
1139739,9317279,1,False,False
1139739,9317281,5,True,False
1139739,9317282,5,True,False
1139740,9317322,5,True,False
1139740,9317323,5,True,False
1139740,9317324,5,True,False
1139740,9317325,1,True,True
1139740,9317327,5,True,True
1139740,9317329,1,False,False
1139740,9317330,1,True,False
1139741,9317439,4,False,False
1139741,9317440,5,False,False
1139742,9317755,3,False,True
1139744,9317895,1,False,True
1139744,9317896,5,False,False
1139744,9317897,1,True,False
1139744,9317898,1,True,False
1139746,9318073,5,True,False
1139746,9318076,1,False,False
1139746,9318078,1,True,False
1139746,9318079,5,False,False
1139746,9318081,1,True,False
1139747,9318093,2,True,True
1139747,9318094,1,True,False
1139747,9318095,1,True,False
1139747,9318096,1,True,False
1139748,9318216,2,True,True
1139748,9318217,3,True,False
1139748,9318220,9,False,False
1139748,9318221,3,False,False
1139751,9318602,9,False,False
1139751,9318605,3,True,True
1139751,9318606,1,True,False
1139751,9318607,1,False,True
1139751,9318609,1,True,False
1139751,9318610,1,True,False
1139753,9318696,2,False,False
1139753,9318697,1,True,False
1139753,9318698,5,False,False
1139754,9318766,3,False,False
1139757,9319122,3,True,False
1139758,9319167,3,False,False
1139758,9319172,5,False,False
1139761,9319530,6,True,False
1139761,9319531,6,False,False
1139761,9319532,6,False,False
1139761,9319533,1,True,False
1139761,9319534,1,True,False
1139761,9319535,1,True,False
1139763,9319644,5,False,False
1139763,9319646,1,True,True
1139763,9319647,5,False,False
1139765,9319793,7,False,False
1139765,9319794,7,False,False
1139768,9319894,7,False,False
1139768,9319896,5,False,False
1139769,9319936,3,False,False
1139769,9319937,1,False,False
1139769,9319938,1,True,False
1139771,9320348,7,False,False
1139771,9320349,2,True,True
1139771,9320350,1,True,False
1139771,9320351,1,True,False
1139771,9320352,1,False,False
1139774,9320528,3,False,False
1139774,9320529,3,False,False
1139774,9320530,5,False,False
1139775,9320724,1,True,True
1139779,9321329,5,False,False
1139779,9321331,1,True,False
1139779,9321332,10,False,False
1139780,9321360,5,False,False
1139780,9321361,4,True,False
1139780,9321362,1,True,True
1139781,9321371,3,True,False
1139781,9321372,3,True,False
1139781,9321373,10,False,False
1139781,9321374,5,False,False
1139782,9321394,1,True,False
1139782,9321395,9,False,False
1139783,9321454,1,True,False
1139783,9321456,5,False,False
1139783,9321457,5,False,False
1139783,9321458,1,True,False
1139783,9321459,3,False,False
1139784,9321527,5,False,False
1139784,9321528,1,True,False
1139784,9321532,1,False,False
1139784,9321533,5,False,False
1139784,9321537,5,False,False
1139786,9322128,6,False,False
1139786,9322129,7,False,False
1139786,9322130,4,True,False
1139786,9322132,1,True,False
1139786,9322133,1,False,False
1139786,9322134,1,True,False
1139788,9322461,8,False,False
1139788,9322463,1,True,False
1139788,9322465,3,False,False
1139789,9322473,1,True,True
1139789,9322474,1,True,False
1139789,9322475,1,False,False
1139789,9322476,1,False,False
1139789,9322477,1,True,False
1139792,9322549,7,False,False
1139792,9322550,1,True,False
1139792,9322551,3,True,False
1139792,9322552,1,True,False
1139792,9322553,1,True,False
1139795,9322708,5,True,False
1139795,9322709,5,True,False
1139795,9322710,5,True,False
1139795,9322711,1,True,True
1139795,9322712,5,False,False
1139799,9322968,2,True,True
1139799,9322969,5,False,False
1139799,9322970,3,False,False
1139799,9322972,3,False,False
1139800,9323006,1,True,True
1139800,9323007,1,False,False
1139800,9323008,1,True,False
1139800,9323009,3,False,False
1139800,9323010,1,False,False
1139800,9323011,6,False,False
1139800,9323012,4,False,False
1139801,9323028,3,False,False
1139801,9323029,5,True,True
1139801,9323030,5,True,False
1139802,9323065,5,True,False
1139802,9323066,3,True,False
1139802,9323068,3,False,False
1139804,9323126,3,False,False
1139805,9323149,5,False,False
1139805,9323150,6,False,False
1139805,9323151,4,True,False
1139805,9323152,3,False,False
1139805,9323153,3,False,False
1139805,9323154,3,True,True
1139805,9323157,3,False,False
1139807,9323314,1,True,True
1139807,9323315,1,True,True
1139807,9323316,1,True,False
1139807,9323317,1,True,False
1139808,9323338,3,False,False
1139808,9323341,1,True,False
1139810,9323405,7,False,False
1139810,9323406,1,True,False
1139810,9323408,1,False,False
1139810,9323410,1,False,False
1139814,9323630,3,False,False
1139814,9323631,9,False,False
1139814,9323633,4,False,False
1139814,9323634,1,True,False
1139815,9323704,2,True,False
1139815,9323705,1,True,False
1139816,9323736,8,False,False
1139816,9323743,9,False,False
1139816,9323745,1,False,False
1139816,9323746,1,True,False
1139816,9323747,3,False,False
1139816,9323748,1,False,False
1139816,9323749,1,False,False
1139816,9323750,10,False,False
1139819,9323776,9,False,False
1139820,9323874,7,False,False
1139820,9323875,9,False,False
1139820,9323878,9,False,False
1139820,9323879,9,False,False
1139822,9324041,2,False,False
1139822,9324043,5,False,False
1139822,9324044,1,True,False
1139824,9324148,5,False,True
1139824,9324149,3,False,False
1139825,9324168,3,True,False
1139825,9324169,4,True,False
1139825,9324171,1,True,False
1139828,9324814,1,True,True
1139831,9324930,5,False,False
1139832,9325029,5,True,False
1139832,9325030,5,False,False
1139833,9325160,6,False,False
1139833,9325161,9,False,False
1139833,9325162,1,True,False
1139833,9325163,1,False,False
1139833,9325164,1,False,False
1139833,9325165,1,False,False
1139834,9325170,3,True,False
1139834,9325171,1,True,False
1139834,9325172,1,True,False
1139834,9325173,1,True,False
1139835,9325201,5,True,True
1139835,9325205,3,False,False
1139835,9325206,3,False,False
1139835,9325207,3,False,False
1139835,9325208,3,False,False
1139835,9325209,1,True,False
1139836,9325274,5,True,False
1139836,9325275,5,True,False
1139836,9325276,6,False,False
1139836,9325277,5,False,False
1139836,9325278,1,False,False
1139836,9325279,8,False,False
1139837,9325285,3,False,False
1139837,9325286,3,False,False
1139837,9325287,3,True,False
1139838,9325314,1,False,False
1139838,9325315,1,False,False
1139838,9325318,3,False,False
1139838,9325319,3,False,False
1139838,9325320,1,False,False
1139838,9325321,7,False,False
1139839,9325372,3,False,False
1139839,9325373,2,False,False
1139839,9325374,3,False,False
1139839,9325377,1,True,False
1139839,9325378,1,False,False
1139840,9325407,9,False,False
1139840,9325411,5,False,False
1139840,9325412,1,False,False
1139840,9325413,3,True,False
1139844,9325585,1,True,True
1139844,9325586,1,True,True
1139844,9325587,3,False,False
1139844,9325588,1,True,False
1139844,9325589,5,False,False
1139844,9325590,5,False,False
1139844,9325591,1,False,False
1139845,9325658,3,True,False
1139845,9325659,1,True,False
1139845,9325660,8,False,False
1139845,9325661,1,True,False
1139846,9325672,3,False,False
1139846,9325673,1,True,False
1139846,9325674,7,False,False
1139846,9325677,7,False,False
1139846,9325678,1,False,False
1139849,9325838,2,False,False
1139849,9325842,1,True,False
1139849,9325844,1,True,False
1139850,9325958,3,False,False
1139850,9325959,1,True,True
1139850,9325965,1,True,False
1139850,9325966,1,False,False
1139852,9326010,7,False,False
1139852,9326013,1,True,False
1139853,9326028,8,False,False
1139853,9326029,5,True,False
1139853,9326032,3,True,False
1139853,9326033,5,False,False
1139854,9326147,2,False,True
1139854,9326148,1,True,False
1139855,9326186,3,True,False
1139855,9326187,3,True,False
1139855,9326189,9,False,False
1139855,9326190,9,False,False
1139855,9326191,1,True,False
1139855,9326192,1,True,False
1139855,9326193,7,False,False
1139857,9326205,3,False,False
1139857,9326206,3,False,False
1139858,9326340,9,False,False
1139858,9326341,1,True,False
1139859,9326377,1,True,False
1139859,9326378,10,False,False
1139859,9326379,1,False,False
1139859,9326380,5,False,False
1139860,9326461,3,True,False
1139861,9326541,1,True,False
1139861,9326542,3,False,False
1139863,9326726,5,True,True
1139863,9326733,1,True,False
1139864,9326774,4,False,False
1139864,9326775,1,False,False
1139864,9326776,1,True,False
1139864,9326777,1,True,False
1139865,9327049,5,True,False
1139865,9327050,2,False,False
1139865,9327053,1,True,False
1139865,9327054,1,False,False
1139867,9327227,3,False,False
1139867,9327228,1,True,True
1139869,9327375,1,True,False
1139869,9327376,3,False,False
1139869,9327378,1,True,False
1139869,9327379,1,True,False
1139870,9327412,6,False,False
1139870,9327414,1,True,False
1139870,9327416,1,True,False
1139871,9327426,1,True,False
1139871,9327427,5,True,False
1139871,9327428,5,True,False
1139873,9327497,7,False,False
1139873,9327498,4,True,False
1139873,9327499,3,False,False
1139873,9327500,1,True,False
1139873,9327501,3,False,False
1139874,9327569,4,False,False
1139874,9327570,3,True,False
1139875,9327782,1,True,False
1139875,9327783,1,True,False
1139875,9327784,1,True,False
1139877,9327829,3,False,False
1139877,9327830,3,True,False
1139877,9327831,3,False,False
1139877,9327834,1,True,False
1139878,9327841,3,True,False
1139878,9327842,5,False,False
1139879,9327855,6,False,False
1139879,9327856,5,True,False
1139879,9327857,1,True,True
1139879,9327858,3,False,True
1139879,9327859,3,False,True
1139879,9327860,3,False,False
1139881,9327948,7,False,False
1139881,9327949,5,False,False
1139882,9327996,9,False,False
1139882,9327997,3,False,False
1139882,9327999,1,True,True
1139883,9328065,3,False,False
1139883,9328066,1,True,False
1139883,9328067,7,True,False
1139883,9328068,6,False,False
1139884,9328075,9,False,False
1139884,9328076,7,False,False
1139884,9328077,5,False,False
1139884,9328078,1,False,False
1139884,9328079,1,True,False
1139884,9328080,1,False,False
1139884,9328081,1,True,False
1139885,9328201,3,False,False
1139885,9328202,3,True,True
1139885,9328204,2,True,True
1139886,9328253,1,True,False
1139886,9328254,1,True,False
1139887,9328380,4,True,False
1139887,9328382,1,True,True
1139887,9328383,9,False,False
1139887,9328384,1,True,False
1139888,9328479,1,True,False
1139888,9328480,1,True,False
1139893,9328699,1,True,True
1139893,9328700,1,True,False
1139893,9328701,1,True,False
1139893,9328702,1,True,False
1139893,9328703,1,True,False
1139893,9328704,1,True,True
1139894,9328715,3,False,False
1139894,9328714,3,False,False
1139894,9328717,1,False,False
1139896,9329076,3,False,False
1139896,9329077,3,False,False
1139897,9329088,3,False,False
1139897,9329089,3,False,False
1139897,9329090,1,True,True
1139897,9329091,5,False,False
1139897,9329092,3,False,False
1139898,9329094,5,False,True
1139898,9329095,7,False,False
1139898,9329096,1,True,True
1139899,9329110,3,True,False
1139899,9329111,1,True,True
1139901,9329308,3,True,False
1139901,9329309,4,False,False
1139901,9329312,1,False,False
1139902,9329326,6,False,False
1139902,9329327,1,True,False
1139902,9329328,1,False,False
1139903,9329448,7,False,False
1139903,9329450,1,True,False
1139903,9329452,3,False,False
1139903,9329453,3,True,False
1139903,9329454,1,True,False
1139906,9330010,1,False,False
1139906,9330012,3,False,False
1139908,9330052,10,False,False
1139908,9330055,6,False,False
1139908,9330056,1,True,False
1139909,9330079,3,False,False
1139909,9330081,6,False,False
1139909,9330082,10,False,False
1139910,9330355,5,True,False
1139910,9330356,5,True,False
1139910,9330359,3,False,False
1139910,9330361,1,True,False
1139910,9330362,1,True,False
1139912,9330425,1,True,True
1139913,9330534,3,False,False
1139913,9330536,7,False,False
1139915,9330641,5,True,False
1139915,9330642,1,True,True
1139915,9330643,5,True,True
1139915,9330644,1,False,False
1139915,9330645,1,False,False
1139917,9330982,1,True,False
1139917,9330983,3,True,True
1139917,9330984,3,False,False
1139922,9331214,8,False,False
1139922,9331215,7,False,False
1139922,9331216,3,False,False
1139922,9331219,5,False,False
1139925,9331330,3,False,False
1139925,9331332,7,False,False
1139925,9331333,1,False,False
1139926,9331386,10,False,False
1139926,9331387,3,False,False
1139926,9331388,3,False,True
1139926,9331389,1,True,False
1139929,9333211,1,True,False
1139929,9333212,5,False,False
1139930,9333242,1,True,False
1139930,9333243,4,False,False
1139930,9333244,3,False,False
1139931,9333259,7,False,False
1139931,9333262,3,False,False
1139931,9333263,3,False,False
1139931,9333264,5,False,False
1139932,9333323,5,True,False
1139932,9333325,1,False,False
1139932,9333326,7,False,False
1139932,9333327,1,True,False
1139932,9333328,1,False,False
1139933,9333333,3,True,False
1139933,9333335,1,False,False
1139933,9333336,1,False,False
1139934,9333350,1,True,False
1139935,9333448,1,True,True
1139936,9333712,3,False,False
1139936,9333713,7,False,False
1139936,9333714,7,False,False
1139936,9333715,5,False,False
1139936,9333716,5,False,False
1139936,9333717,1,True,False
1139937,9333901,3,False,False
1139938,9333907,10,False,False
1139940,9334436,1,True,True
1139940,9334438,1,True,False
1139944,9335086,5,False,False
1139946,9335151,3,True,False
1139946,9335152,2,False,False
1139946,9335153,2,False,False
1139946,9335154,5,False,False
1139946,9335155,9,False,False
1139946,9335156,9,False,False
1139946,9335157,1,True,False
1139948,9335522,1,True,False
1139951,9335672,1,True,True
1139951,9335673,1,False,False
1139951,9335675,1,False,False
1139952,9335682,4,False,False
1139953,9335750,7,True,False
1139953,9335751,1,False,False
1139953,9335752,5,True,True
1139954,9335763,3,False,False
1139954,9335764,8,False,False
1139954,9335765,8,False,False
1139954,9335767,3,False,False
1139954,9335768,3,False,False
1139955,9335800,1,True,True
1139956,9335833,5,False,False
1139956,9335835,1,True,False
1139957,9335898,1,False,False
1139957,9335902,1,True,False
1139958,9336016,5,False,False
1139958,9336024,5,False,False
1139960,9336106,8,False,False
1139960,9336107,3,False,False
1139961,9336128,3,True,True
1139961,9336129,3,False,False
1139962,9336209,7,False,False
1139962,9336210,7,False,False
1139962,9336211,7,True,False
1139962,9336212,1,False,False
1139962,9336216,3,True,False
1139966,9336675,7,False,False
1139966,9336676,1,True,False
1139966,9336678,1,True,False
1139969,9337034,1,True,True
1139969,9337035,5,False,False
1139970,9337066,3,False,False
1139970,9337067,9,False,False
1139970,9337069,5,False,False
1139972,9337637,1,True,True
1139972,9337638,3,True,False
1139972,9337639,9,False,False
1139975,9337877,9,False,False
1139975,9337878,3,False,False
1139975,9337880,1,False,False
1139977,9337974,4,False,False
1139977,9337975,7,False,False
1139980,9338056,2,True,True
1139980,9338057,3,False,False
1139980,9338059,5,False,False
1139981,9338175,1,True,False
1139982,9338176,3,True,False
1139982,9338177,1,True,False
1139983,9338203,6,False,False
1139983,9338204,1,True,True
1139983,9338205,5,True,True
1139983,9338209,1,True,False
1139983,9338211,1,True,False
1139984,9338231,1,True,False
1139985,9338252,10,False,False
1139987,9338316,10,False,False
1139987,9338317,5,False,False
1139988,9338431,1,True,False
1139988,9338432,1,True,False
1139989,9338533,1,True,True
1139989,9338535,7,False,False
1139989,9338538,4,False,False
1139989,9338540,1,False,False
1139990,9338585,1,False,False
1139990,9338587,1,False,False
1139991,9338622,3,False,False
1139991,9338623,6,False,False
1139992,9338974,1,False,False
1139994,9339479,4,False,False
1139994,9339480,1,True,False
1139995,9339503,1,True,True
1139995,9339506,10,False,False
1139999,9339723,3,True,False
1139999,9339725,3,True,False
1139999,9339729,1,True,False
1140000,9339798,7,False,False
1140002,9339894,6,True,False
1140002,9339895,5,True,True
1140002,9339898,1,True,False
1140002,9339899,1,True,True
1140003,9340179,1,True,False
1140004,9340186,2,True,False
1140004,9340187,1,True,False
1140004,9340188,5,False,False
1140004,9340189,1,True,False
1140005,9340223,1,False,False
1140005,9340224,1,True,False
1140007,9340521,4,False,False
1140007,9340523,5,False,False
1140007,9340524,1,True,True
1140009,9340628,9,False,False
1140009,9340629,1,True,False
1140012,9340933,3,False,False
1140012,9340937,3,False,False
1140012,9340938,9,False,False
1140012,9340939,6,False,False
1140013,9341070,1,True,False
1140013,9341071,1,True,True
1140013,9341072,1,True,False
1140013,9341073,1,True,True
1140014,9341077,3,False,False
1140014,9341078,3,False,False
1140015,9341096,9,False,False
1140015,9341097,1,True,False
1140016,9341109,5,True,False
1140016,9341111,1,True,False
1140016,9341112,1,True,False
1140017,9341148,3,False,False
1140017,9341149,5,True,False
1140019,9341236,6,False,False
1140019,9341237,1,False,False
1140019,9341238,1,True,False
1140021,9341346,3,False,False
1140021,9341347,3,False,False
1140022,9341374,5,False,False
1140022,9341375,5,True,False
1140022,9341383,8,False,False
1140022,9341384,5,False,False
1140022,9341385,5,False,False
1140024,9341427,5,False,False
1140026,9341598,5,False,False
1140026,9341599,3,True,True
1140026,9341602,5,False,False
1140026,9341604,1,False,False
1140026,9341605,1,True,False
1140028,9341738,1,True,False
1140028,9341739,7,False,False
1140029,9341780,7,True,False
1140032,9342005,7,False,False
1140033,9342062,3,False,False
1140033,9342063,3,False,False
1140033,9342064,1,True,False
1140033,9342065,1,True,False
1140034,9342067,5,False,False
1140034,9342068,3,False,False
1140034,9342069,3,False,False
1140036,9342136,10,False,False
1140036,9342137,1,False,False
1140036,9342139,7,False,False
1140037,9342436,1,True,False
1140037,9342437,1,True,False
1140037,9342441,1,False,False
1140037,9342443,8,False,False
1140037,9342445,10,False,False
1140038,9342459,1,True,False
1140038,9342460,3,True,False
1140039,9342470,9,False,False
1140039,9342471,3,True,False
1140040,9342472,5,False,False
1140040,9342473,3,True,True
1140040,9342474,3,True,False
1140040,9342475,3,True,False
1140040,9342476,3,True,False
1140040,9342477,1,True,False
1140040,9342478,1,True,True
1140040,9342479,1,True,True
1140040,9342480,1,True,True
1140042,9342658,5,False,False
1140043,9342666,3,True,False
1140043,9342667,6,False,False
1140043,9342668,3,True,False
1140043,9342669,6,False,False
1140043,9342670,4,True,False
1140043,9342671,4,False,False
1140043,9342672,1,True,False
1140043,9342673,1,True,False
1140044,9342784,3,False,False
1140044,9342785,1,True,True
1140044,9342786,1,True,False
1140044,9342787,1,True,False
1140045,9342798,2,False,False
1140045,9342799,1,True,False
1140045,9342802,5,True,False
1140045,9342804,5,False,False
1140047,9342946,5,False,False
1140047,9342947,3,True,False
1140049,9342991,3,False,False
1140053,9343109,7,False,False
1140053,9343110,7,False,False
1140053,9343111,1,True,False
1140053,9343112,1,False,False
1140053,9343113,1,False,False
1140053,9343114,1,True,False
1140053,9343115,1,False,False
1140053,9343116,1,True,False
1140054,9343501,3,False,False
1140056,9343588,1,False,False
1140056,9343589,1,False,False
1140056,9343590,4,False,False
1140056,9343591,7,False,False
1140056,9343593,3,True,False
1140057,9343623,1,True,False
1140057,9343624,3,False,False
1140057,9343626,1,False,False
1140057,9343627,3,False,False
1140058,9343667,3,False,False
1140060,9343754,8,False,False
1140060,9343755,1,True,False
1140060,9343756,1,False,False
1140060,9343757,1,False,False
1140060,9343758,8,False,False
1140060,9343759,8,False,False
1140062,9343856,5,False,True
1140062,9343857,5,True,False
1140062,9343858,1,True,False
1140062,9343859,3,False,False
1140062,9343860,1,True,False
1140062,9343861,1,True,False
1140063,9343874,3,False,False
1140063,9343875,1,True,True
1140063,9343876,3,False,False
1140066,9343945,5,False,False
1140066,9343946,6,False,False
1140069,9344170,5,False,True
1140069,9344171,3,True,False
1140070,9344187,3,False,False
1140070,9344188,7,False,False
1140070,9344190,5,False,False
1140070,9344192,3,False,False
1140070,9344193,1,True,False
1140072,9344250,3,True,False
1140072,9344251,3,False,False
1140072,9344252,1,True,False
1140072,9344254,1,False,False
1140072,9344257,1,True,False
1140073,9344321,5,False,False
1140073,9344322,1,False,False
1140073,9344323,1,False,False
1140073,9344324,3,False,False
1140073,9344325,3,True,False
1140073,9344326,3,False,False
1140073,9344327,6,False,False
1140075,9344427,6,False,False
1140075,9344429,1,True,False
1140076,9344435,7,False,False
1140076,9344436,1,False,False
1140076,9344437,1,True,False
1140077,9344487,3,True,False
1140077,9344488,1,True,True
1140077,9344489,1,True,False
1140077,9344491,1,True,False
1140079,9344722,4,False,False
1140079,9344723,9,False,False
1140079,9344724,2,True,True
1140079,9344725,1,False,False
1140079,9344727,3,False,False
1140079,9344729,1,True,False
1140079,9344730,7,False,False
1140079,9344731,1,True,False
1140080,9344753,1,True,False
1140080,9344754,3,True,True
1140080,9344755,1,False,False
1140080,9344756,3,False,False
1140080,9344758,3,False,False
1140081,9344782,3,True,False
1140081,9344783,2,True,True
1140081,9344784,5,False,False
1140081,9344785,3,True,False
1140081,9344786,1,True,False
1140082,9344981,1,True,True
1140082,9344982,5,True,True
1140082,9344983,5,False,False
1140082,9344986,3,False,False
1140082,9344987,7,False,False
1140090,9346178,5,True,False
1140090,9346182,1,False,False
1140093,9346273,3,False,False
1140096,9346418,3,True,False
1140096,9346419,1,True,False
1140096,9346423,9,False,False
1140097,9346429,3,False,False
1140097,9346430,5,False,False
1140098,9346575,3,False,False
1140098,9346578,1,True,False
1140102,9347189,3,True,False
1140102,9347191,3,False,False
1140102,9347192,1,True,False
1140103,9347217,5,True,False
1140103,9347218,1,True,False
1140103,9347223,3,False,False
1140104,9347244,5,False,False
1140104,9347245,2,False,False
1140105,9347248,5,True,True
1140105,9347249,1,True,False
1140105,9347250,3,True,False
1140106,9347261,3,False,False
1140106,9347263,10,False,False
1140107,9347279,1,True,True
1140107,9347280,5,True,False
1140107,9347281,1,True,False
1140107,9347283,1,False,False
1140111,9347669,7,False,False
1140111,9347670,8,False,False
1140111,9347672,1,True,False
1140113,9347916,1,False,False
1140115,9348183,1,True,False
1140115,9348184,1,False,True
1140115,9348185,3,False,False
1140115,9348186,8,False,False
1140115,9348187,8,False,False
1140115,9348188,3,False,False
1140118,9348477,1,True,True
1140118,9348478,1,False,False
1140119,9348560,1,True,False
1140119,9348561,1,True,False
1140119,9348563,1,False,False
1140120,9348575,3,False,False
1140120,9348577,5,True,False
1140120,9348578,5,False,False
1140120,9348579,5,False,False
1140122,9348666,3,False,False
1140123,9348677,4,False,False
1140123,9348679,3,False,True
1140123,9348682,1,True,False
1140123,9348683,1,True,False
1140123,9348684,1,False,False
1140123,9348685,1,False,False
1140123,9348686,1,False,False
1140123,9348687,1,True,False
1140123,9348688,1,True,False
1140123,9348689,1,False,False
1140126,9348857,9,False,False
1140126,9348858,1,True,False
1140127,9351331,3,False,False
1140127,9351333,1,True,True
1140128,9351334,1,True,False
1140128,9351336,3,False,False
1140128,9351337,1,True,False
1140131,9351364,3,False,False
1140131,9351365,3,False,False
1140131,9351366,1,True,False
1140131,9351367,1,True,False
1140131,9351368,5,False,False
1140132,9351369,3,False,False
1140135,9351384,1,True,False
1140135,9351385,3,False,False
1140135,9351386,3,False,False
1140136,9351387,5,True,False
1140136,9351391,7,False,False
1140137,9351396,1,True,False
1140137,9351398,5,False,False
1140140,9351545,1,True,False
1140140,9351546,1,False,False
1140140,9351547,5,True,False
1140140,9351548,5,False,False
1140141,9351551,1,True,False
1140141,9351553,5,True,True
1140141,9351555,3,False,False
1140141,9351556,1,True,False
1140142,9351557,2,False,True
1140142,9351558,7,False,False
1140143,9351561,9,False,False
1140143,9351562,5,False,False
1140143,9351563,3,False,False
1140143,9351564,1,True,False
1140143,9351566,1,False,True
1140145,9351636,2,True,True
1140145,9351639,10,False,False
1140147,9351648,10,False,False
1140147,9351649,5,False,False
1140147,9351652,5,False,False
1140147,9351653,5,False,False
1140148,9351655,3,False,False
1140148,9351656,1,False,False
1140149,9351657,7,False,False
1140149,9351658,4,True,False
1140149,9351659,3,False,False
1140149,9351660,1,False,False
1140149,9351661,1,True,False
1140149,9351662,3,False,False
1140149,9351663,1,True,False
1140149,9351664,1,False,False
1140149,9351665,6,False,False
1140149,9351666,1,True,False
1140149,9351667,4,False,False
1140150,9351668,5,True,True
1140150,9351669,5,True,False
1140150,9351670,2,True,True
1140152,9351713,8,False,False
1140152,9351714,8,False,False
1140152,9351716,3,True,True
1140152,9351717,3,False,False
1140152,9351723,1,True,False
1140154,9351726,6,False,False
1140154,9351727,3,False,False
1140154,9351728,1,True,False
1140154,9351731,10,False,False
1140155,9351732,5,False,False
1140155,9351733,4,False,False
1140155,9351734,1,False,False
1140158,9351833,1,False,False
1140158,9351835,9,False,False
1140158,9351837,1,False,False
1140162,9351944,3,False,False
1140162,9351945,3,True,False
1140163,9351953,1,False,False
1140163,9351955,1,True,False
1140163,9351956,1,False,False
1140164,9351959,7,False,False
1140164,9351960,1,False,True
1140164,9351962,3,False,False
1140165,9351965,3,False,False
1140166,9351967,9,False,False
1140166,9351969,5,False,False
1140167,9351972,3,True,False
1140167,9351974,3,True,False
1140170,9352026,5,False,False
1140172,9352031,3,False,False
1140173,9352032,5,True,True
1140173,9352034,1,False,False
1140173,9352035,1,True,False
1140173,9352036,8,False,False
1140173,9352037,3,False,False
1140177,9352066,10,False,False
1140177,9352069,1,True,True
1140177,9352070,1,True,False
1140177,9352071,1,True,False
1140177,9352074,1,False,False
1140179,9352095,6,False,False
1140179,9352096,6,False,False
1140179,9352097,1,True,False
1140179,9352098,1,True,False
1140181,9352104,1,False,True
1140181,9352105,1,True,False
1140181,9352106,3,True,False
1140181,9352107,3,False,False
1140182,9352111,8,False,False
1140182,9352112,3,True,False
1140182,9352115,1,False,False
1140182,9352116,5,False,False
1140184,9352129,4,False,False
1140184,9352130,4,False,False
1140184,9352131,7,False,False
1140186,9352166,3,False,False
1140186,9352167,3,False,False
1140187,9352168,3,False,False
1140187,9352169,7,False,False
1140187,9352170,3,False,False
1140187,9352171,3,True,False
1140187,9352172,7,False,False
1140187,9352173,1,True,False
1140188,9352176,1,True,False
1140188,9352177,2,False,False
1140188,9352179,5,False,False
1140188,9352181,1,False,False
1140188,9352182,1,False,False
1140190,9352200,7,False,False
1140190,9352202,5,True,True
1140190,9352203,1,True,True
1140190,9352205,3,False,False
1140190,9352206,1,True,True
1140191,9352207,3,True,False
1140191,9352208,5,False,True
1140191,9352209,3,True,False
1140191,9352210,3,False,False
1140192,9352211,6,False,False
1140192,9352213,1,True,False
1140192,9352214,1,False,False
1140192,9352215,8,False,False
1140193,9352216,1,False,False
1140193,9352218,1,False,False
1140193,9352219,1,False,False
1140193,9352220,1,False,False
1140194,9352224,9,False,False
1140194,9352227,1,False,False
1140195,9352230,3,True,False
1140195,9352231,3,True,False
1140195,9352232,5,True,False
1140197,9352254,3,False,False
1140197,9352255,1,False,False
1140198,9352256,7,False,False
1140199,9352258,1,True,True
1140200,9352259,2,False,False
1140201,9352263,1,True,True
1140201,9352265,5,True,True
1140201,9352269,1,True,False
1140205,9352348,2,False,False
1140205,9352349,2,False,False
1140205,9352350,9,False,False
1140205,9352351,10,False,False
1140205,9352353,3,False,False
1140205,9352354,5,False,False
1140208,9352387,1,True,True
1140208,9352388,3,False,False
1140208,9352389,3,True,False
1140212,9352462,1,True,True
1140212,9352464,3,True,False
1140212,9352465,3,False,False
1140212,9352466,3,False,False
1140212,9352467,1,True,False
1140212,9352468,5,False,False
1140212,9352469,3,False,False
1140216,9352545,7,False,False
1140216,9352546,7,False,False
1140217,9352547,6,False,False
1140217,9352548,1,False,True
1140217,9352549,1,True,False
1140217,9352550,1,False,False
1140217,9352551,3,False,False
1140219,9352564,1,False,False
1140221,9352575,3,False,False
1140221,9352576,2,False,False
1140221,9352577,5,False,False
1140222,9352580,10,False,False
1140222,9352581,9,False,False
1140222,9352582,1,True,True
1140222,9352583,1,False,False
1140222,9352584,3,False,False
1140222,9352585,1,True,True
1140222,9352588,1,True,False
1140225,9352633,3,True,False
1140225,9352634,1,True,False
1140227,9360154,1,True,False
1140227,9360155,8,False,False
1140227,9360156,3,True,False
1140227,9360157,1,False,False
1140227,9360158,3,False,False
