method_id , masked_method_id ,	prediction_size ,	is_perfect_prediction RoBERTa , is_perfect_prediction baseline
589895,177408,5,False,False
589898,177417,7,False,False
589899,177419,7,False,False
589902,177436,17,False,False
589902,177437,17,False,False
589904,177449,33,False,False
589907,177454,18,False,False
589912,177479,12,False,False
589912,177480,8,False,False
589916,177491,14,False,False
589916,177492,14,False,False
589918,177498,6,False,False
589918,177499,2,True,False
589921,177504,5,True,False
589923,177506,6,False,False
589924,177508,12,False,False
589924,177509,12,False,False
589926,177514,15,False,False
589926,177515,15,False,False
589927,177518,11,False,False
589927,177520,11,False,False
589928,177522,12,False,False
589928,177523,3,False,False
589929,177526,2,False,True
589932,177530,15,False,False
589934,177537,9,False,False
589935,177539,20,False,False
589943,177559,18,False,False
589945,177567,5,False,False
589945,177568,5,True,False
589945,177569,5,True,True
589946,177571,24,False,False
589946,177572,8,False,False
589947,177574,13,False,False
589948,177576,25,False,False
589948,177577,23,False,False
589949,177579,23,False,False
589951,177582,13,False,False
589956,180484,9,False,False
589956,180485,24,False,False
589963,180517,9,False,False
589963,180518,11,False,False
589963,180519,9,False,False
589964,180521,17,False,False
589964,180523,9,False,False
589968,180534,22,False,False
589971,180540,5,False,False
589974,180560,11,False,False
589978,180567,10,False,False
589978,180568,8,False,False
589981,180580,31,False,False
589981,180581,5,False,False
589985,180588,20,False,False
589986,180590,17,False,False
589989,180604,5,False,False
589990,180605,24,False,False
589991,180607,7,False,False
589993,180618,29,False,False
589993,180619,9,False,False
589994,180621,5,False,False
589995,180624,12,False,False
589997,180627,28,False,False
589997,180628,11,False,False
589998,180630,27,False,False
589999,180632,8,False,False
589999,180634,13,False,False
590003,180643,9,False,False
590003,180644,6,False,False
590006,180648,19,False,False
590007,180650,28,False,False
590013,180663,18,False,False
590014,180665,9,False,False
590014,180666,9,False,False
590017,180672,16,False,False
590019,180678,20,False,False
590021,180680,23,False,False
590022,180684,13,False,False
590034,180725,10,False,False
590034,180726,11,False,False
590037,180734,25,False,False
590041,180743,8,False,False
590043,180748,15,False,False
590049,180781,7,False,False
590049,180782,14,False,False
590051,180792,7,False,False
590051,180793,17,False,False
590051,180794,11,False,False
590052,180795,17,False,False
590053,180796,10,False,False
590059,182170,18,False,False
590061,182184,20,False,False
590061,182185,5,False,False
590062,182187,11,False,False
590063,182189,12,False,False
590064,182191,19,False,False
590064,182192,16,False,False
590071,182222,5,False,False
590071,182223,5,False,False
590071,182224,5,False,False
590071,182225,5,False,False
590071,182226,10,False,False
590072,182228,5,False,True
590072,182229,21,False,False
590073,182230,33,False,False
590074,182232,17,False,False
590074,182233,8,False,False
590077,182252,16,False,False
590079,182255,7,False,False
590079,182256,17,False,False
590080,182258,2,True,False
590081,182260,15,False,False
590082,182262,18,False,False
590082,182263,9,False,False
590084,182267,8,False,False
590085,182270,9,False,False
590085,182271,6,False,False
590085,182272,6,False,False
590085,182273,19,False,False
590090,182289,23,False,False
590092,182293,8,False,False
590093,182296,8,False,False
590093,182297,11,False,False
590097,182302,3,True,False
590097,182303,5,False,False
590098,182305,9,False,False
590100,182315,17,False,False
590102,182319,25,False,False
590105,182329,17,False,False
590107,182332,17,False,False
590108,182334,7,False,False
590108,182335,17,False,False
590113,182345,6,False,False
590115,182349,21,False,False
590115,182350,33,False,False
590115,182351,17,False,False
590117,182354,9,False,False
590118,182356,5,True,True
590118,182358,10,False,False
590119,182361,12,False,False
590120,182363,17,False,False
590121,182365,19,False,False
590121,182366,2,False,False
590121,182367,14,False,False
590121,182368,2,False,False
590121,182369,13,False,False
590121,182370,8,False,False
590125,182383,3,False,False
590125,182384,11,False,False
590125,182385,8,False,False
590133,182411,15,False,False
590133,182412,15,False,False
590136,182416,9,False,False
590136,182419,16,False,False
590137,182421,5,True,True
590137,182423,10,False,False
590139,182437,9,False,False
590139,182438,9,False,False
590140,182440,8,False,False
590140,182441,9,False,False
590142,182444,9,False,False
590143,182447,3,True,False
590143,182448,11,False,False
590143,182449,3,True,False
590144,182451,9,False,False
590145,182454,10,False,False
590145,182455,19,False,False
590146,182458,7,False,False
590147,182460,15,False,False
590149,182463,8,False,False
590152,182468,9,False,False
590154,182473,8,False,False
590154,182474,2,False,False
590154,182475,7,False,False
590157,185365,11,False,False
590162,185383,8,False,False
590162,185384,12,False,False
590162,185385,6,False,False
590163,185387,10,False,False
590163,185388,12,False,False
590165,185394,18,False,False
590165,185395,11,False,False
590166,185397,3,False,False
590168,185400,2,False,False
590173,185421,12,False,False
590173,185422,18,False,False
590181,185437,7,False,False
590181,185438,7,False,False
590182,185440,15,False,False
590183,185442,18,False,False
590183,185443,12,False,False
590184,185444,25,False,False
590185,185446,13,False,False
590189,185464,5,True,False
590189,185465,5,True,True
590199,185510,9,False,False
590200,185512,4,False,False
590202,185515,10,False,False
590206,185526,10,False,False
590210,185537,43,False,False
590214,185549,27,False,False
590214,185550,9,False,False
590215,185553,27,False,False
590215,185554,16,False,False
590215,185555,9,False,False
590216,185557,12,False,False
590216,185558,5,False,False
590218,185561,17,False,False
590219,185564,16,False,False
590219,185565,8,False,False
590219,185566,8,False,False
590221,185571,7,False,False
590221,185572,11,False,False
590221,185573,8,False,False
590222,185574,16,False,False
590224,185576,10,False,False
590230,185624,9,True,False
590233,185633,5,False,False
590234,185635,9,False,False
590234,185636,22,False,False
590235,185638,5,True,False
590235,185639,5,False,False
590241,185659,9,False,False
590242,185661,18,False,False
590243,185663,9,False,False
590250,185684,19,False,False
590251,185687,13,False,False
590251,185688,6,True,False
590253,185691,15,False,False
590253,185692,14,False,False
590254,185695,21,False,False
590261,189007,7,False,False
590262,189010,15,False,False
590262,189011,9,False,False
590262,189013,23,False,False
590262,189014,15,False,False
590262,189015,5,False,False
590264,189023,9,False,False
590267,189031,8,False,False
590268,189032,15,False,False
590271,189050,7,False,False
590272,189052,10,False,False
590274,189062,24,False,False
590274,189063,13,False,False
590277,189066,7,False,False
590279,189070,8,False,False
590279,189071,8,False,False
590288,189137,5,False,False
590288,189139,8,False,False
590289,189141,29,False,False
590289,189142,19,False,False
590291,189157,9,False,False
590291,189158,9,False,False
590296,189173,18,False,False
590296,189174,9,False,False
590297,189176,7,False,False
590300,189181,2,True,False
590300,189182,2,True,False
590300,189183,17,False,False
590300,189184,2,False,False
590304,189195,11,False,False
590304,189196,11,False,False
590306,189199,5,False,True
590306,189201,5,False,False
590310,189218,12,False,False
590313,189223,7,False,False
590313,189224,9,False,False
590316,189234,13,False,False
590316,189235,13,False,False
590318,189250,10,False,False
590320,189252,14,False,False
590324,189270,8,False,False
590324,189271,11,False,False
590325,189275,8,False,False
590328,189286,9,False,False
590328,189287,21,False,False
590329,189289,18,False,False
590331,189294,11,False,False
590334,189305,14,False,False
590334,189307,11,False,False
590343,189339,5,True,False
590343,189340,5,True,False
590343,189341,5,False,False
590344,189342,27,False,False
590345,189347,9,False,False
590345,189348,2,False,False
590346,189350,15,False,False
590347,189353,32,False,False
590347,189354,17,False,False
590349,189356,11,False,False
590350,189359,4,False,False
590350,189360,15,False,False
590355,192323,14,False,False
590355,192324,9,False,False
590356,192326,3,True,False
590356,192327,3,True,False
590359,192337,9,False,False
590360,192341,18,False,False
590365,192358,15,False,False
590366,192360,9,False,False
590366,192361,5,False,False
590368,192367,2,False,False
590368,192368,10,False,False
590368,192369,10,False,False
590369,192371,20,False,False
590372,192382,3,False,False
590372,192383,3,False,False
590373,192385,9,False,False
590373,192386,5,True,True
590375,192391,19,False,False
590376,192393,9,False,False
590378,192405,14,False,False
590383,192432,9,False,False
590386,192439,5,False,False
590388,192449,9,True,False
590388,192450,9,False,False
590389,192453,15,False,False
590389,192454,11,False,False
590390,192456,7,False,False
590395,192466,9,False,False
590397,192470,13,False,False
590397,192471,13,False,False
590397,192472,9,False,False
590399,192475,5,False,True
590399,192476,19,False,False
590402,192490,21,False,False
590402,192491,9,False,False
590404,192497,11,False,False
590412,192521,7,False,False
590412,192522,9,False,False
590415,192525,10,False,False
590416,192527,3,True,False
590416,192528,3,True,False
590418,192539,13,False,False
590418,192540,9,False,False
590419,192542,12,False,False
590424,192555,2,True,False
590424,192556,14,False,False
590428,192570,9,False,False
590430,192572,14,False,False
590431,192574,10,False,False
590433,192578,8,False,False
590433,192579,7,False,False
590434,192581,5,False,False
590434,192583,14,False,False
590434,192584,3,False,False
590435,192586,3,False,False
590437,192590,4,True,True
590437,192591,10,False,False
590439,192598,15,False,False
590439,192599,8,False,True
590441,192602,5,False,False
590442,192603,10,False,False
590446,192619,24,False,False
590446,192620,16,False,False
590446,192621,11,False,False
590446,192622,12,False,False
590447,192624,5,True,True
590449,192631,10,False,False
590449,192632,8,False,False
590451,192644,10,False,False
590451,192645,14,False,False
590452,192646,12,False,False
590455,195690,5,False,False
590457,195700,7,False,False
590461,195722,23,False,False
590461,195723,14,False,False
590462,195727,11,False,False
590462,195728,4,False,False
590463,195730,11,False,False
590466,195763,8,False,False
590467,195765,3,False,False
590467,195766,13,False,False
590467,195767,4,False,False
590469,195777,7,False,False
590471,195786,24,False,False
590472,195789,9,False,False
590473,195791,5,False,False
590475,195798,16,False,False
590476,195802,11,False,False
590477,195804,10,False,False
590481,195817,29,False,False
590481,195818,12,False,False
590490,195871,9,False,False
590490,195872,9,False,False
590491,195874,7,False,False
590492,195876,8,False,False
590494,195883,21,False,False
590494,195884,12,False,False
590501,195906,14,False,False
590501,195908,12,False,False
590502,195910,14,False,False
590502,195911,18,False,False
590503,195912,18,False,False
590506,195934,5,False,False
590508,195941,21,False,False
590508,195942,7,False,False
590508,195943,20,False,False
590509,195946,5,False,False
590514,195991,19,False,False
590516,195994,5,False,False
590516,195995,18,False,False
590516,195996,5,False,False
590517,195998,8,False,False
590517,195999,11,False,False
590518,196001,13,False,False
590518,196002,8,False,True
590523,196037,10,False,False
590523,196039,34,False,False
590523,196040,18,False,False
590526,196053,18,False,False
590526,196054,9,False,False
590526,196056,20,False,False
590526,196057,9,False,False
590527,196059,11,False,False
590527,196060,3,False,False
590533,196078,9,False,False
590537,196099,8,False,False
590540,196109,11,False,False
590540,196110,9,False,False
590544,196122,6,False,False
590544,196123,6,False,False
590544,196124,6,False,False
590545,196126,14,False,False
590545,196127,7,False,False
590547,196160,13,False,False
590549,196163,6,False,False
590549,196164,24,False,False
590549,196165,9,False,False
590553,196192,6,False,False
590559,199640,11,False,False
590559,199641,11,False,False
590562,199664,9,False,False
590563,199666,9,False,False
590563,199668,21,False,False
590570,199688,13,False,False
590571,199690,14,False,False
590572,199692,10,False,False
590575,199696,11,False,False
590576,199698,3,False,False
590578,199707,5,False,False
590584,199731,16,False,False
590584,199732,17,False,False
590589,199769,11,False,False
590590,199771,25,False,False
590590,199772,27,False,False
590596,199783,9,False,False
590596,199785,18,False,False
590598,199789,22,False,False
590603,199810,17,False,False
590603,199812,11,False,False
590605,199817,14,False,False
590606,199819,29,False,False
590609,199829,13,False,False
590609,199830,9,False,False
590610,199832,38,False,False
590610,199833,9,False,False
590617,199843,4,False,False
590617,199844,17,False,False
590622,199852,5,True,True
590623,199855,2,True,False
590623,199856,6,False,False
590623,199857,13,False,False
590624,199859,16,False,False
590625,199862,6,False,False
590625,199863,9,False,False
590628,199867,12,False,False
590630,199875,8,True,False
590630,199876,15,False,False
590632,199902,23,False,False
590640,199923,13,False,False
590641,199924,10,False,False
590642,199927,11,False,False
590642,199928,16,False,False
590642,199929,17,False,False
590644,199937,9,False,False
590645,199939,12,False,False
590645,199940,13,False,False
590647,199943,20,False,False
590647,199944,5,True,False
590648,199945,16,False,False
590650,199948,9,False,False
590652,199961,17,False,False
590655,204058,17,False,False
590655,204059,19,False,False
590656,204062,4,False,False
590656,204063,5,True,False
590658,204065,11,False,False
590665,204089,17,False,False
590666,204091,8,False,False
590666,204092,5,False,False
590666,204093,11,False,False
590667,204095,8,False,False
590671,204113,15,False,False
590671,204114,13,False,False
590672,204115,10,False,False
590675,204131,9,False,False
590681,204156,16,False,False
590682,204158,7,False,False
590682,204159,25,False,False
590687,204175,18,False,False
590687,204176,5,True,False
590687,204177,18,False,False
590687,204178,5,False,False
590687,204179,5,True,False
590687,204180,5,True,False
590688,204182,15,False,False
590688,204183,2,False,False
590688,204185,14,False,False
590689,204186,11,False,False
590691,204190,6,False,False
590693,204192,5,False,False
590694,204194,15,False,False
590698,204211,11,False,False
590703,204230,13,False,False
590703,204231,12,False,False
590704,204232,14,False,False
590709,204249,5,True,True
590710,204251,9,False,False
590710,204252,3,False,False
590712,204257,7,False,False
590712,204258,7,False,False
590712,204259,7,False,False
590720,204293,9,False,False
590720,204294,5,False,False
590722,204297,5,False,True
590728,204323,18,False,False
590728,204324,13,False,False
590730,204326,9,False,False
590732,204333,4,False,False
590732,204334,8,False,True
590732,204335,4,False,True
590732,204336,8,False,True
590736,204341,9,False,False
590736,204343,8,False,False
590738,204346,8,False,False
590739,204347,18,False,False
590740,204350,16,False,False
590742,204373,8,False,False
590743,204375,19,False,False
590743,204376,15,False,False
590746,204391,11,False,False
590746,204392,15,False,False
590746,204393,8,False,False
590750,204409,12,False,False
590751,204411,19,False,False
590752,204412,9,False,False
590756,207698,5,True,True
590758,207701,5,True,False
590767,207732,14,False,False
590768,207734,16,False,False
590778,207766,16,False,False
590779,207768,9,False,False
590784,207793,24,False,False
590784,207794,11,False,False
590791,207821,5,False,False
590791,207822,5,True,False
590793,207825,14,False,False
590799,207868,13,False,False
590799,207869,9,False,False
590800,207871,22,False,False
590800,207872,15,False,False
590803,207878,16,False,False
590803,207879,3,False,False
590805,207884,18,False,False
590805,207885,5,True,False
590805,207886,11,False,False
590806,207888,17,False,False
590808,207891,10,False,False
590813,207898,9,False,False
590813,207899,17,False,False
590814,207901,13,False,False
590815,207903,21,False,False
590815,207904,21,False,False
590815,207905,15,False,False
590819,207913,13,False,False
590819,207914,11,False,False
590820,207916,7,False,False
590821,207918,9,False,False
590823,207927,3,False,False
590825,207930,16,False,False
590825,207931,5,True,True
590826,207932,7,False,False
590826,207933,3,False,False
590831,207940,9,False,False
590836,207948,14,False,False
590841,207971,5,False,False
590844,207974,14,False,False
590845,207976,9,False,False
590845,207977,16,False,False
590845,207978,8,False,False
590846,207980,11,False,False
590849,207983,21,False,False
590851,208000,12,False,False
590851,208001,9,True,True
590851,208002,9,True,True
590854,208015,5,True,False
590866,210518,8,False,False
590867,210521,3,False,False
590867,210522,16,False,False
590871,210534,11,False,False
590871,210535,13,False,False
590877,210561,11,False,False
590877,210562,13,False,False
590881,210586,11,False,False
590882,210589,11,False,False
590882,210590,11,False,False
590882,210591,13,False,False
590882,210592,9,False,False
590882,210593,2,False,False
590889,210617,10,False,False
590893,210634,20,False,False
590893,210635,21,False,False
590896,210644,7,False,False
590898,210652,13,False,False
590899,210654,18,False,False
590900,210657,9,False,False
590900,210658,9,False,True
590902,210667,9,False,False
590902,210668,6,False,False
590903,210670,9,False,False
590904,210672,17,False,False
590906,210675,9,False,False
590906,210676,8,False,False
590906,210677,11,False,False
590909,210688,9,False,False
590910,210689,3,False,False
590910,210690,16,False,False
590911,210693,28,False,False
590912,210695,14,False,False
590912,210696,6,False,False
590912,210697,11,False,False
590917,210707,18,False,False
590917,210708,18,False,False
590919,210710,20,False,False
590925,210744,14,False,False
590925,210745,6,False,False
590927,210750,31,False,False
590927,210751,26,False,False
590928,210752,27,False,False
590930,210759,9,False,False
590930,210760,22,False,False
590931,210762,7,False,False
590931,210763,7,False,False
590931,210764,7,False,False
590932,210766,8,False,False
590933,210768,9,False,False
590933,210769,11,False,False
590935,210772,3,True,False
590935,210773,21,False,False
590935,210774,3,True,False
590936,210776,9,False,False
590936,210777,9,False,False
590938,210781,9,False,False
590938,210783,11,False,False
590938,210784,5,False,False
590939,210786,5,True,True
590939,210787,18,False,False
590940,210789,9,False,False
590942,210792,13,False,False
590943,210795,7,False,False
590952,210855,20,False,False
590952,210856,13,False,False
590954,210861,6,False,False
590954,210862,6,False,False
590955,214138,4,True,False
590955,214139,4,True,False
590955,214140,13,False,False
590957,214146,5,False,False
590957,214147,5,False,False
590957,214148,5,False,False
590960,214159,11,False,False
590962,214162,14,False,False
590966,214172,19,False,False
590967,214175,4,False,False
590967,214176,18,False,False
590967,214177,7,False,False
590969,214180,12,False,False
590969,214181,6,False,False
590971,214185,13,False,False
590974,214195,13,False,False
590975,214197,13,False,False
590978,214209,2,False,False
590978,214210,2,True,True
590978,214211,2,False,True
590983,214238,11,False,False
590985,214241,12,False,False
590986,214243,8,False,False
590990,214264,7,False,False
591007,214380,9,False,False
591008,214382,15,False,False
591013,214394,18,False,False
591013,214395,9,False,False
591018,214416,12,False,False
591019,214418,5,False,False
591020,214421,13,False,False
591022,214425,4,False,False
591022,214426,11,False,False
591024,214429,3,False,False
591026,214434,9,False,False
591029,214454,11,False,False
591032,214466,10,False,False
591032,214467,5,False,False
591033,214469,9,False,False
591039,214491,9,False,False
591039,214492,11,False,False
591040,214495,19,False,False
591040,214496,9,False,False
591041,214500,12,False,False
591041,214501,9,False,False
591042,214503,6,False,False
591042,214504,12,False,False
591047,214518,21,False,False
591051,214555,20,False,False
591051,214556,5,False,False
591056,218207,10,False,False
591056,218208,15,False,False
591057,218210,3,False,False
591057,218211,9,False,False
591068,218258,14,False,False
591069,218260,14,False,False
591072,218273,15,False,False
591074,218275,19,False,False
591078,218289,14,False,False
591082,218310,14,False,False
591082,218311,9,False,False
591084,218320,5,False,False
591084,218321,9,False,False
591085,218323,15,False,False
591085,218324,15,False,False
591088,218341,18,False,False
591089,218344,8,False,False
591092,218348,3,True,False
591092,218349,5,True,False
591095,218363,8,False,False
591095,218364,9,False,False
591098,218369,10,False,False
591104,218392,4,True,False
591105,218393,23,False,False
591108,218405,11,False,False
591109,218407,11,False,False
591110,218409,15,False,False
591112,218412,4,False,False
591118,218447,19,False,False
591119,218449,28,False,False
591119,218450,11,False,False
591119,218451,11,False,False
591120,218452,11,False,False
591125,218475,11,False,False
591127,218477,12,False,False
591130,218499,10,False,False
591130,218500,10,False,False
591131,218503,16,False,False
591131,218504,5,True,True
591132,218506,8,False,False
591132,218507,7,False,False
591134,218510,11,False,False
591137,218519,8,False,False
591137,218520,2,True,False
591137,218521,3,False,False
591138,218523,16,False,False
591138,218524,5,True,False
591139,218526,13,False,False
591139,218527,7,False,False
591142,218533,5,False,False
591149,218555,6,False,False
591149,218557,12,False,False
591153,218578,9,False,False
591155,222388,7,False,False
591156,222391,24,False,False
591158,222396,10,False,False
591161,222402,13,False,False
591163,222418,4,False,False
591163,222419,19,False,False
591164,222422,20,False,False
591164,222423,5,True,False
591165,222424,14,False,False
591169,222450,5,False,True
591169,222451,16,False,False
591172,222456,16,False,False
591176,222486,18,False,False
591176,222487,11,False,False
591180,222504,10,False,False
591182,222507,13,False,False
591185,222513,7,False,False
591187,222519,4,False,False
591187,222520,5,True,False
591191,222539,8,False,False
591192,222542,25,False,False
591196,222548,28,False,False
591196,222549,5,False,False
591204,222581,36,False,False
591204,222582,20,False,False
591213,222647,20,False,False
591215,222658,13,False,False
591215,222659,9,False,False
591218,222666,9,False,False
591221,222676,21,False,False
591221,222677,11,False,False
591222,222680,9,False,False
591222,222681,9,False,False
591222,222682,9,False,False
591227,222715,15,False,False
591227,222716,6,False,False
591230,222720,12,False,False
591230,222721,14,False,False
591231,222723,7,False,False
591235,222734,8,False,False
591238,222736,11,False,False
591239,222737,17,False,False
591241,222746,15,False,False
591242,222748,9,False,False
591245,222763,9,False,False
591245,222764,8,False,False
591246,222766,20,False,False
591247,222768,11,False,False
591252,222792,13,False,False
591257,227404,9,False,False
591257,227405,11,False,False
591257,227406,32,False,False
591260,227431,12,False,False
591262,227435,13,False,False
591262,227436,5,False,False
591263,227438,21,False,False
591263,227439,11,False,False
591264,227441,9,False,False
591265,227443,9,False,False
591265,227444,8,False,False
591266,227447,7,False,False
591268,227473,13,False,False
591271,227487,9,False,False
591274,227495,9,False,False
591276,227498,24,False,False
591276,227499,9,False,False
591276,227500,7,False,False
591277,227503,17,False,False
591277,227504,11,False,False
591278,227507,11,False,False
591284,227529,5,True,False
591284,227530,5,True,True
591285,227532,19,False,False
591286,227534,23,False,False
591288,227536,20,False,False
591288,227537,3,False,False
591291,227547,19,False,False
591291,227548,19,False,False
591292,227550,5,False,False
591294,227558,3,True,False
591294,227559,12,False,False
591294,227560,3,True,False
591295,227562,22,False,False
591300,227595,18,False,False
591301,227598,5,False,False
591302,227600,8,False,False
591304,227614,18,False,False
591304,227615,10,False,False
591306,227619,12,False,False
591308,227627,11,False,False
591308,227628,13,False,False
591312,227643,1,False,False
591312,227644,16,False,False
591313,227646,8,False,False
591314,227648,4,False,False
591314,227649,8,True,False
591314,227650,2,False,False
591319,227664,16,False,False
591321,227675,12,False,False
591321,227676,8,False,False
591322,227678,18,False,False
591322,227679,5,True,False
591324,227682,7,False,False
591326,227685,9,False,False
591329,227692,20,False,False
591330,227694,9,False,False
591332,227710,6,False,False
591333,227713,18,False,False
591333,227714,12,False,False
591335,227718,10,False,False
591335,227719,19,False,False
591337,227722,12,False,False
591337,227723,13,False,False
591338,227726,15,False,False
591338,227727,5,False,False
591339,227729,5,False,True
591343,227737,6,False,False
591347,227743,24,False,False
591347,227744,17,False,False
591348,227746,3,False,False
591348,227747,4,False,False
591348,227748,4,False,False
591349,227750,15,False,False
591351,227753,10,False,False
591352,227755,37,False,False
591352,227756,7,False,False
591352,227757,7,False,False
591354,227765,11,False,False
591354,227766,11,False,False
591354,227767,11,False,False
591356,230559,16,False,False
591356,230560,9,True,True
591358,230567,22,False,False
591358,230568,27,False,False
591359,230569,11,False,False
591360,230571,9,False,False
591360,230572,22,False,False
591360,230573,8,False,False
591361,230575,18,False,False
591361,230576,9,False,False
591363,230584,12,False,False
591363,230585,12,False,False
591364,230587,9,False,False
591365,230589,14,False,False
591367,230591,9,False,False
591367,230592,9,False,False
591367,230593,11,False,False
591369,230596,6,False,False
591369,230597,6,False,False
591374,230614,36,False,False
591374,230615,23,False,False
591374,230616,7,False,False
591381,230629,13,False,False
591381,230630,9,False,False
591385,230637,18,False,False
591388,230644,11,False,False
591388,230645,11,False,False
591388,230646,11,False,False
591388,230647,2,False,False
591392,230655,19,False,False
591394,230664,5,False,False
591396,230667,6,False,False
591396,230668,13,False,False
591396,230669,13,False,False
591397,230670,7,False,False
591402,230680,12,False,False
591402,230681,15,False,False
591404,230684,10,False,False
591404,230685,17,False,False
591407,230693,5,True,False
591411,230700,5,False,True
591415,230712,13,False,False
591415,230713,23,False,False
591420,230727,12,False,False
591421,230733,2,False,False
591423,230736,17,False,False
591423,230737,9,False,False
591425,230741,11,False,False
591426,230743,6,False,False
591426,230744,3,False,False
591427,230747,11,False,False
591427,230748,16,False,False
591427,230749,8,False,False
591428,230750,18,False,False
591431,230756,15,False,False
591438,230770,13,False,False
591444,230785,5,False,False
591444,230786,18,False,False
591444,230787,10,False,False
591446,230793,4,False,False
591446,230794,13,False,False
591446,230795,11,False,False
591447,230797,17,False,False
591447,230798,6,False,False
591447,230800,8,False,False
591447,230801,7,False,False
591450,230805,15,False,False
591450,230806,5,False,False
591452,230809,9,False,False
591455,233518,8,False,False
591460,233540,11,False,False
591466,233590,15,False,False
591468,233593,29,False,False
591470,233601,7,False,False
591470,233602,20,False,False
591470,233603,5,False,False
591470,233604,18,False,False
591474,233622,29,False,False
591474,233623,4,False,False
591474,233624,16,False,False
591485,233673,11,False,False
591485,233674,8,False,False
591486,233676,5,True,True
591490,233689,10,False,False
591493,233692,21,False,False
591494,233694,5,False,True
591494,233695,5,True,False
591494,233696,5,True,False
591494,233697,22,False,False
591497,233708,13,False,False
591499,233711,23,False,False
591499,233712,6,False,False
591501,233716,11,False,False
591501,233717,11,False,False
591509,233744,20,False,False
591509,233745,8,False,False
591510,233746,13,False,False
591512,233757,8,False,False
591512,233759,21,False,False
591512,233760,8,False,False
591513,233762,11,False,False
591514,233766,8,False,False
591514,233767,2,False,False
591520,233790,12,False,False
591522,233792,13,False,False
591527,233804,21,False,False
591534,233819,7,False,False
591536,233830,17,False,False
591537,233832,16,False,False
591537,233833,18,False,False
591540,233843,9,False,True
591541,233846,5,False,False
591544,233851,5,False,False
591545,233854,4,False,False
591545,233855,4,False,False
591547,233857,9,False,False
591549,233862,27,False,False
591549,233863,12,False,False
591552,233869,17,False,False
591556,237025,6,False,False
591558,237033,20,False,False
591558,237034,5,False,False
591559,237038,6,False,False
591560,237040,10,False,False
591560,237041,5,False,False
591563,237051,16,False,False
591568,237065,13,False,False
591570,237068,3,True,False
591573,237072,4,False,False
591577,237084,3,False,False
591579,237087,11,False,False
591579,237088,13,False,False
591582,237098,18,False,False
591582,237099,8,False,False
591583,237101,19,False,False
591583,237102,9,False,False
591586,237107,16,False,False
591586,237108,13,False,False
591587,237111,14,False,False
591587,237112,11,False,False
591588,237114,5,False,False
591590,237120,6,False,False
591592,237126,22,False,False
591594,237134,33,False,False
591594,237135,15,False,False
591598,237144,7,False,False
591600,237154,13,False,False
591600,237155,19,False,False
591602,237158,3,False,False
591604,237165,13,False,False
591606,237167,12,False,False
591613,237182,10,False,False
591614,237185,9,False,False
591615,237187,9,False,False
591617,237193,5,False,True
591617,237194,5,False,False
591618,237196,21,False,False
591618,237197,5,True,False
591619,237200,21,False,False
591622,237204,11,False,False
591622,237205,11,False,False
591628,237251,10,False,False
591629,237253,18,False,False
591631,237256,13,False,False
591632,237258,14,False,False
591632,237259,8,False,False
591632,237260,6,False,False
591638,237281,7,False,False
591638,237282,11,False,False
591639,237283,12,False,False
591643,237287,17,False,False
591645,237290,11,False,False
591649,237297,18,False,False
591661,240521,9,False,False
591661,240522,5,False,False
591661,240523,13,False,False
591661,240524,14,False,False
591662,240526,6,False,False
591663,240529,24,False,False
591668,240552,9,False,False
591669,240555,5,False,False
591671,240562,14,False,False
591671,240563,25,False,False
591672,240565,14,False,False
591674,240569,9,False,False
591674,240570,6,True,False
591677,240578,20,False,False
591689,240610,10,False,False
591691,240615,8,False,True
591691,240616,19,False,False
591692,240619,6,False,False
591692,240620,6,False,False
591693,240623,9,False,False
591696,240631,13,False,False
591701,240656,17,False,False
591702,240659,7,False,False
591702,240661,11,False,False
591702,240662,11,False,False
591704,240672,9,False,False
591705,240673,11,False,False
591706,240675,8,False,False
591706,240676,11,False,False
591707,240681,13,False,False
591707,240682,11,False,False
591708,240684,23,False,False
591708,240685,14,False,False
591716,240705,14,False,False
591717,240707,8,False,False
591723,240714,24,False,False
591723,240715,15,False,False
591724,240717,12,False,False
591727,240729,27,False,False
591727,240730,21,False,False
591728,240732,3,False,False
591732,240745,16,False,False
591732,240746,10,False,False
591733,240748,3,False,False
591739,240775,10,False,False
591743,240794,26,False,False
591743,240795,3,False,False
591744,240797,3,False,False
591745,240798,11,False,False
591746,240800,8,False,False
591748,240808,20,False,False
591748,240809,5,True,False
591755,242559,14,False,False
591755,242560,8,False,False
591758,242570,7,False,False
591760,242575,7,False,False
591761,242577,5,False,False
591763,242582,8,False,False
591773,242648,9,False,False
591776,242669,20,False,False
591776,242670,7,False,False
591776,242672,6,False,False
591780,242677,7,False,False
591780,242678,34,False,False
591781,242680,9,False,False
591785,242693,7,False,False
591787,242702,8,False,False
591788,242704,5,False,True
591789,242706,22,False,False
591793,242712,9,False,False
591794,242715,17,False,False
591797,242727,13,False,False
591803,242742,32,False,False
591804,242744,14,False,False
591804,242745,9,False,False
591805,242747,25,False,False
591807,242768,15,False,False
591807,242769,18,False,False
591808,242772,4,False,False
591808,242773,9,False,False
591808,242774,10,False,False
591814,242785,5,False,True
591814,242786,9,True,True
591814,242787,9,False,False
591814,242788,17,False,False
591816,242791,8,False,False
591816,242792,8,False,False
591817,242794,6,False,False
591817,242796,11,False,False
591818,242797,9,False,False
591821,242813,13,False,False
591824,242817,6,False,False
